fahrt_id,fzg_id,linie,tst_iso,gap_sec
-1,12256,477,2025-08-03T00:00:18.618723+0000,35
-1,12256,477,2025-08-03T00:01:38.630276+0000,65
-1,12256,477,2025-08-03T00:02:33.636326+0000,55
-1,12256,477,2025-08-03T00:03:43.621792+0000,54
-1,12256,477,2025-08-03T00:05:08.633807+0000,65
-1,12256,477,2025-08-03T00:05:53.632899+0000,35
-1,12256,477,2025-08-03T00:07:18.641398+0000,59
-1,12256,477,2025-08-03T00:08:48.645598+0000,60
-1,12256,477,2025-08-03T00:09:48.646212+0000,60
-1,12256,477,2025-08-03T00:10:33.642694+0000,39
-1,12256,477,2025-08-03T00:11:33.654596+0000,60
-1,12256,477,2025-08-03T00:12:33.646868+0000,59
-1,12256,477,2025-08-03T00:13:28.647600+0000,55
-1,12256,477,2025-08-03T00:14:33.642300+0000,64
-1,12256,477,2025-08-03T00:15:28.645931+0000,55
-1,12256,477,2025-08-03T00:16:13.645965+0000,34
-1,12256,477,2025-08-03T00:16:48.659839+0000,35
-1,12256,477,2025-08-03T00:17:43.639305+0000,54
-1,12256,477,2025-08-03T00:18:38.644905+0000,55
-1,12256,477,2025-08-03T00:19:13.649431+0000,35
-1,12256,477,2025-08-03T00:20:08.660454+0000,55
-1,12256,477,2025-08-03T00:21:33.658815+0000,64
-1,12256,477,2025-08-03T00:22:48.649061+0000,54
-1,12256,477,2025-08-03T00:23:58.661505+0000,44
-1,12256,477,2025-08-03T00:25:18.663795+0000,65
-1,12256,477,2025-08-03T00:26:48.659318+0000,65
-1,12256,477,2025-08-03T00:27:53.672284+0000,65
-1,12256,477,2025-08-03T00:28:48.665447+0000,54
-1,12256,477,2025-08-03T00:29:58.672341+0000,54
-1,12256,477,2025-08-03T00:30:58.669167+0000,54
-1,12256,477,2025-08-03T00:31:48.673090+0000,50
-1,12256,477,2025-08-03T00:32:23.684988+0000,35
-1,12256,477,2025-08-03T00:33:18.673625+0000,54
-1,12256,477,2025-08-03T00:34:23.686099+0000,55
-1,12256,477,2025-08-03T00:35:18.665851+0000,54
-1,12256,477,2025-08-03T00:35:53.674744+0000,35
-1,12256,477,2025-08-03T00:36:58.688460+0000,65
-1,12256,477,2025-08-03T00:37:53.689244+0000,55
-1,12256,477,2025-08-03T00:39:03.676445+0000,64
-1,12256,477,2025-08-03T00:39:58.688607+0000,55
-1,12256,477,2025-08-03T00:41:03.678466+0000,64
-1,12256,477,2025-08-03T00:41:58.692623+0000,55
-1,12256,477,2025-08-03T00:43:03.691014+0000,60
-1,12256,477,2025-08-03T00:43:58.679927+0000,54
-1,12256,477,2025-08-03T00:44:58.697577+0000,55
-1,12256,477,2025-08-03T00:46:03.690652+0000,64
-1,12256,477,2025-08-03T00:46:58.696212+0000,55
-1,12256,477,2025-08-03T00:48:03.716565+0000,65
-1,12256,477,2025-08-03T00:48:58.715195+0000,54
-1,12256,477,2025-08-03T00:50:03.715809+0000,65
-1,12256,477,2025-08-03T00:50:58.702190+0000,54
-1,12256,477,2025-08-03T00:51:48.727972+0000,45
-1,12256,477,2025-08-03T00:52:58.716092+0000,59
-1,12256,477,2025-08-03T00:54:28.718035+0000,55
-1,12256,477,2025-08-03T00:55:28.721128+0000,60
-1,12256,477,2025-08-03T00:56:28.719466+0000,59
-1,12256,477,2025-08-03T00:57:28.716187+0000,59
-1,12256,477,2025-08-03T00:58:23.723095+0000,55
-1,12256,477,2025-08-03T00:59:28.730141+0000,55
-1,12256,477,2025-08-03T01:00:23.730667+0000,55
-1,12256,477,2025-08-03T01:01:18.721759+0000,44
-1,12256,477,2025-08-03T01:02:23.727393+0000,65
-1,12256,477,2025-08-03T01:03:18.717583+0000,54
-1,12256,477,2025-08-03T01:05:48.727183+0000,65
-1,12256,477,2025-08-03T01:07:08.719594+0000,54
-1,12256,477,2025-08-03T01:08:18.727152+0000,55
-1,12256,477,2025-08-03T01:09:23.742188+0000,40
